id,mass,x,y,z,vx,vy,vz
325,33.0263,-4.38749,-0.18895,0.62212,0.0677154,0.0573929,-0.029892
326,32.3283,-4.11456,-1.58867,6.24868,-0.00782304,-0.0616893,-0.0178782
327,18.0139,9.69647,2.01221,-3.27764,-0.00740079,-0.0985753,0.0184166
328,99.0357,-5.46732,-5.7768,-4.29368,-0.000192034,0.0259227,-0.0466392
329,53.482,-2.67486,-7.19461,6.47081,0.0682488,0.000293254,0.0752492
330,46.3915,-3.85931,-1.23212,4.67978,0.00315037,0.0539341,-0.081369
331,70.932,-1.27119,3.46308,0.552122,-0.0447652,0.090214,0.0824463
332,79.1914,3.35913,9.40967,-5.23321,-0.0325745,0.0488401,0.0514802
333,11.3049,9.53609,2.50324,-7.21536,-0.0762119,0.0750284,-0.0765562
334,19.0404,-5.28279,-9.87831,-6.71614,0.0578818,-0.0249346,-0.0120279
335,28.3148,6.1624,3.99021,9.23375,0.0932911,0.0817782,0.0043112
336,12.8438,-9.77805,6.18122,-6.36956,0.0584047,-0.0139906,0.0907408
337,25.6054,-6.07156,0.442511,-0.422447,0.097066,-0.0274769,-1.93395e-05
338,4.54583,3.71717,-6.73046,9.60959,0.0552035,0.00799891,-0.0218077
339,16.9624,-1.3491,-4.12565,-6.74916,-0.0985222,0.0710384,-0.0805482
340,66.1271,-7.98662,-4.5702,-1.43039,0.0230693,-0.0730941,0.0890542
341,90.8277,1.13788,-3.92492,2.26692,0.0894898,0.0539604,0.0743229
342,49.9783,-5.39763,5.15544,4.57478,0.0843035,-0.0944819,-0.062506
343,51.7679,-1.66691,-4.82498,0.583237,0.0595859,-0.0100768,-0.067215
344,81.8993,6.65249,6.50623,5.93845,-0.0030514,-0.0190991,0.0451242
345,97.939,1.31841,-6.58774,-2.62213,-0.0243756,-0.016996,-0.0414013
346,18.4785,7.53507,6.45707,-1.2221,-0.00389498,-0.0660696,-0.0676336
347,8.25232,-6.39284,-2.88994,-7.33428,0.00512994,0.0101054,-0.0755954
348,9.10474,-1.89265,0.420738,-6.96179,0.0779253,-0.0189183,0.0541656
349,84.7868,-9.0922,-2.54773,-4.87442,0.0160478,0.0931594,0.00944864
350,95.4302,7.97621,-5.44237,7.423,-0.0306926,0.0633611,0.0607083
351,64.6625,2.07101,-2.86351,-6.37128,-0.038978,0.0415684,0.0971216
352,94.1328,-5.89508,-3.71626,2.70774,-0.0542312,0.0438748,-0.0558262
353,9.16988,4.36629,6.25065,-7.96301,-0.0219629,0.0713851,-0.0124679
354,86.6046,7.5481,7.29389,-3.2097,0.0682597,-0.0802425,0.0378875
355,69.7728,-1.40343,4.57852,-1.38002,-0.0479079,0.00692699,0.0940879
356,79.8979,-6.76601,-6.06574,-9.33939,0.0997771,0.0246139,0.0587841
357,84.8965,6.06898,8.71966,1.58745,0.0847472,-0.000419054,-0.062826
358,56.2793,-0.442024,-7.16735,5.67155,-0.0695143,-0.0506023,0.00324872
359,44.9266,-1.18093,6.06911,-8.48383,-0.0735855,-0.0437541,-0.0630415
360,10.4946,-9.93122,-8.07196,-6.9352,0.0562445,-0.0630998,0.029192
361,63.6317,5.64946,-0.714,0.412764,0.0609211,-0.0296446,0.0657811
362,25.5792,2.45926,-0.652759,7.90528,-0.0844563,0.000762338,0.0850473
363,8.12579,1.16873,-3.19991,-3.02357,0.0459402,0.0992881,0.0182853
364,14.7302,5.22805,0.883823,-5.28768,0.0455837,-0.0213542,0.00733209
365,3.25407,1.17265,3.96992,0.867243,0.0525071,-0.0243536,-0.0779144
366,47.7941,-8.08984,-5.16849,-1.89244,0.0844885,0.0833073,0.0325809
367,24.9855,-9.31035,3.49243,4.11865,0.0441343,0.05525,0.0117056
368,10.3665,-8.1199,4.64468,5.02212,0.041882,-0.0484143,-0.0466538
369,39.3409,1.65356,-8.33694,-8.87204,0.0911027,-0.0156588,-0.0988697
370,63.7265,4.39426,0.552435,9.52529,-0.0909526,0.096711,0.0126675
371,84.6303,6.75374,-8.26624,-8.89186,-0.0866318,0.0938671,-0.0215992
372,31.3491,-0.946716,-0.455801,3.20936,-0.0769031,-0.0714984,-0.0325359
373,54.0138,-9.70558,-1.04584,2.68975,-0.0791221,-0.00160118,0.0493639
374,91.4046,-9.44816,-4.07013,4.76996,0.0237844,0.0301464,0.0904107
375,79.2444,9.72938,6.83954,-6.30273,0.0845217,-0.0336373,-0.0752076
376,47.6002,-3.54484,-2.98798,-3.79506,-0.0460627,0.0381517,0.0100093
377,90.8506,2.28939,0.872406,-4.25611,0.0644281,-0.0198344,-0.0116431
378,41.0332,-5.0191,7.88423,-6.85709,-0.0571683,0.0700659,-0.0818443
379,2.26354,-4.06752,6.8262,2.51456,-0.0301194,0.012685,-0.0816977
380,20.3824,3.41567,-0.0384747,-8.59892,-0.0749866,-0.0305335,-0.0708051
381,14.4101,9.37983,-3.56121,-5.2759,0.091662,-0.0794352,-0.083797
382,62.602,-5.01473,-5.62823,9.70685,-0.0701019,-0.00615258,0.0115026
383,93.1281,1.97944,-2.24016,-0.922479,-0.0794118,-0.0977087,0.0796146
384,32.8494,-4.00751,5.42799,5.26646,-0.0508121,-0.0656024,0.0581497
385,56.6152,-0.551139,-6.75573,4.96652,0.0409837,0.0244473,0.0693908
386,88.4677,2.99515,3.81058,-2.87336,0.0428262,-0.0635962,0.0424222
387,75.3947,7.37569,-8.44899,-8.98449,-0.0611931,-0.099943,-0.085046
388,86.7151,-3.33531,2.61824,8.82042,0.0291432,0.0335491,0.0404895
389,86.634,7.19868,8.06003,-2.3515,-0.0667892,0.0174183,0.0192924
390,26.3188,4.50721,-5.9175,9.31231,0.0211654,0.00948039,0.000373432
391,25.0103,5.82772,5.45163,1.00029,0.0270142,0.057598,0.0669113
392,96.3466,-2.742,0.905313,-5.44834,-0.0994801,-0.0879704,-0.0390494
393,90.903,-2.53079,-4.83975,-6.95159,-0.028105,-0.0307183,0.00101188
394,95.1898,7.67808,-0.388401,-5.97466,-0.0651117,0.0128615,-0.055826
395,33.7955,-5.74393,-3.68245,6.74265,0.0634575,-0.0835633,-0.0943577
396,14.7738,-0.485079,-1.37597,-4.7083,0.0210738,-0.00460502,0.0291909
397,43.154,-6.51103,1.33813,-1.28305,0.0971424,-0.0799707,0.056407
398,5.1093,-8.43523,5.52249,-1.27387,0.0366494,-0.0897588,0.0518482
399,36.3301,0.16381,2.38603,2.19634,0.0139209,-0.0209533,-0.000824724
400,99.8513,5.32026,1.96274,-3.33386,-0.0030419,-0.0388395,-0.0322493
401,37.0216,5.52244,-2.57239,-9.9226,0.0522779,0.0272366,0.0174355
402,92.5492,3.78723,-9.85838,-7.46715,0.0074844,0.00498879,-0.0846503
403,6.24456,8.17176,-3.60712,-9.85178,-0.0193802,-0.0807844,0.0133713
404,37.6471,6.76463,-9.55745,4.93939,0.0960859,0.0725753,0.0837992
405,12.1155,-9.04514,-3.70883,2.06232,0.089456,0.017411,-0.0737326
406,62.6949,-4.01931,-6.27789,-3.86022,-0.0799701,-0.0522001,0.0180511
407,52.5828,-2.75806,0.223937,0.47415,-0.0385479,-0.0439156,0.072584
408,63.0586,-0.52787,0.971896,-5.03638,-0.0836684,-0.023208,-0.0214037
409,13.5949,8.77909,1.34603,8.11322,-0.0294941,0.0681068,-0.0794189
410,93.6941,3.84454,-4.97333,-2.12899,0.00997196,0.0809412,-0.0934603
411,9.47845,1.44564,-8.04208,-9.27906,0.0274209,0.0366329,0.0555865
412,22.8696,6.04433,7.83436,-5.70918,0.0227679,-0.0615411,-0.0149236
413,84.9927,-3.04384,9.72359,8.80962,-0.060443,0.0698202,-0.00740509
414,54.104,-4.77508,-1.62068,-4.43908,0.0957961,0.0858793,0.0982197
415,83.5455,8.4671,4.2539,4.20269,0.0454985,-0.094023,0.0930098
416,36.7998,-9.50236,4.56181,7.60552,-0.0546731,-0.0155651,0.092839
417,60.0392,-5.78517,-1.85728,-7.55656,0.0208924,0.0157347,0.0676894
418,17.4549,-2.87578,7.00601,-2.25561,0.00264384,-0.0605551,-0.0270096
419,66.0762,-2.14876,4.02177,7.90258,-0.00432297,-0.0233327,-0.0711142
420,80.8858,-8.28805,7.08689,5.12261,-0.0604943,-0.0521392,-0.038311
421,82.1281,8.37906,-2.4322,-1.61391,0.0203348,-0.00552446,0.065969
422,8.76981,6.70093,9.23946,9.54818,0.0558411,0.052897,-0.0830626
423,83.2628,9.66288,-6.51121,8.54169,-0.0148423,0.0553209,-0.0329954
424,45.5079,6.39671,0.3897,7.44496,0.0894135,0.0491063,-0.0149343
425,58.0487,8.1983,-8.18464,-8.70876,-0.0565027,-0.0995608,0.0406943
426,65.1,-7.94235,8.99624,2.69964,-0.00259352,-0.0292958,0.0358335
427,35.982,7.22026,8.99325,-3.10869,0.0614951,0.0310211,-0.0896573
428,69.0468,-8.08861,-5.00645,-9.76228,0.0560595,-0.0168133,-0.0117431
429,31.1487,-9.02456,1.95128,9.46054,0.00604102,0.0369644,0.0480416
430,84.4436,3.38589,-3.79025,-3.39398,-0.0460814,0.0214351,0.082549
431,3.22026,-4.94252,1.57392,-7.98323,0.0386925,-0.0137476,-0.0488738
432,12.2261,2.16289,-9.56115,-9.11889,0.0971486,-0.0675003,-0.0904986
433,25.8437,1.78658,-8.42448,0.165229,-0.00998322,-0.026668,-0.0849301
434,16.3649,-4.35089,1.48041,4.5019,0.076014,0.00216815,0.0972035
435,8.33598,-9.9298,6.91478,9.763,-0.0902294,-0.0582589,0.083804
436,75.0953,-2.10629,3.53228,6.57034,-0.0569498,0.0306793,0.0754965
437,9.75674,2.84898,-3.60842,-3.35261,-0.0985916,0.0207852,0.0258401
438,77.8751,-8.5925,1.28048,-5.16131,-0.0438409,-0.055132,-0.0889993
439,12.8281,7.19592,-7.8126,-0.345319,0.0109465,0.0555553,0.033357
440,16.3881,8.89539,8.25806,9.45174,0.0730376,0.0660802,0.014451
441,72.7276,3.33118,-0.103111,2.36936,-0.021349,0.0732895,0.0158148
442,3.16482,-5.27962,1.28345,-3.96642,-0.0253186,0.0599579,-0.0664909
443,24.8344,4.35816,-3.24132,-6.54067,-0.0760751,-0.0632442,0.0383953
444,86.3628,-1.10412,-6.15022,-2.21585,-0.0131936,-0.0788824,0.077355
445,29.5032,8.64246,-4.40183,6.53515,-0.0384823,-0.028464,0.0126941
446,86.1678,-3.07709,5.89559,6.5082,-0.00339358,0.0918709,0.0318779
447,2.71215,6.53805,2.81878,-5.75659,0.0753643,-0.0893095,0.0159856
448,78.3188,2.495,-8.17701,-3.58749,0.0542263,-0.0592414,-0.0920199
449,19.0216,4.86157,-2.70173,-2.25979,-0.000108073,0.0531691,0.0985156
450,10.6776,-0.744013,4.02451,-1.12828,0.0750641,-0.0370941,0.0878353
451,48.7941,0.67173,-9.41048,-8.40263,-0.0876845,-0.0608812,-0.0565973
452,58.324,-4.42755,-6.4293,-5.79853,0.0639791,0.0506541,-0.0980255
453,86.3593,-9.20062,-0.156844,-2.76769,-0.0239601,-0.00972083,0.0713268
454,13.6357,9.97877,5.78913,2.27576,0.047636,-0.097312,-0.072406
455,24.2872,-1.92363,-7.23065,1.31934,0.0353144,0.0993968,0.0510898
456,70.3543,9.35666,-3.42403,-1.19085,0.0415509,-0.0361152,-0.00618325
457,52.1351,3.80182,0.0433949,8.00708,-0.0827806,0.0816142,-0.0892914
458,70.7824,-8.46922,-7.48083,5.47436,0.0772407,0.0131945,-0.0472681
459,87.9499,9.30136,-3.48579,5.95339,0.0661462,-0.0476057,0.0141598
460,98.9193,-5.22364,1.51511,1.93563,-0.0877426,-0.0884641,-0.022843
461,90.6206,-5.99591,8.00215,1.70027,-0.0413303,-0.0304764,-0.061183
462,36.4547,-7.41187,6.32025,-6.73093,0.0529524,0.0931202,0.0935024
463,27.9884,7.86275,-7.73588,-0.782677,-0.00805772,-0.0385889,-0.0401912
464,55.7327,2.68342,1.97546,0.838066,-0.00473534,-0.0391027,-0.00479443
465,18.1421,7.02045,6.00687,5.32661,0.0663979,0.0261993,0.00249706
466,21.5718,3.73902,-9.53335,-9.88766,-0.086046,0.0297536,-0.00451808
467,17.592,7.1253,3.30645,-5.42614,-0.0887749,-0.0884803,-0.0291542
468,94.7055,-8.09605,-3.31238,7.95694,-0.0407119,0.033395,-0.0949089
469,82.0145,8.46309,-7.81541,-9.76777,0.0183116,-0.04255,0.0201046
470,57.7102,9.30259,-9.88923,-5.43286,-0.000744979,-0.0462187,0.0369949
471,98.6516,-2.80478,4.9407,5.79195,-0.0973887,-0.00189663,0.00841715
472,66.2286,-9.40495,1.20019,-0.164478,0.0727123,0.0199989,-0.0402393
473,1.41306,3.80027,-5.05528,-1.58561,0.0797495,-0.0842947,0.0203034
474,64.2291,5.23032,-9.23068,-0.44308,-0.0985513,-0.0632522,-0.0140915
475,73.5798,-7.9072,7.3063,3.93415,-0.0718602,0.0203342,-0.0542123
476,22.3706,1.3591,0.532124,8.40822,0.071772,-0.0169996,-0.0775023
477,3.32822,2.15993,-7.92207,-3.1598,0.024235,-0.038919,0.0930444
478,52.7952,2.40085,2.61649,-8.3224,0.0708094,0.0448367,0.04513
479,42.4551,-7.56997,-5.51325,-2.94079,-0.0744752,0.091936,-0.0951661
480,77.9685,3.68042,-7.31594,-6.06972,-0.00369873,0.0689507,0.0294618
481,25.3145,-0.610325,-8.37467,-4.45447,-0.0362111,-0.082785,-0.0837491
482,41.9321,-2.28959,-1.57686,0.425832,0.0970306,-0.030297,-0.0215602
483,78.3231,-4.02829,-3.27353,4.06325,-0.0454032,0.046241,-0.0625652
484,97.8494,-4.64528,-2.805,2.77121,-0.0295998,0.0496755,0.0623061
485,22.5446,9.61199,-9.76646,8.61694,0.031126,-0.076408,0.0151395
486,19.1014,-9.58561,-0.181823,-8.27573,-0.0121436,-0.0916779,0.0119562
487,44.3398,6.07259,-9.50561,6.08423,0.0310262,0.0131781,0.0650659
488,64.2396,-4.46241,2.35795,-8.57139,-0.0342359,-0.0523923,-0.0955021
489,34.4252,-2.83654,-8.1672,-2.35199,-0.0351506,0.0365511,0.00989531
490,93.6569,2.19075,-3.72432,-0.293578,0.0817856,-0.0714174,-0.0153175
491,66.2472,-0.334519,3.38872,6.01484,-0.0617273,0.0587107,-0.0813574
492,74.7739,2.62598,0.186994,-6.77867,-0.0900585,-0.0549614,-0.0644243
493,55.1511,-5.35636,-2.49771,-5.14177,0.0624286,0.0171108,-0.0549397
494,37.1429,-3.97899,2.84387,-1.85679,-0.0929954,-0.0698093,0.0868102
495,97.3288,5.45846,-3.09888,8.95778,0.0742233,0.0329401,0.0731356
496,27.3176,2.72191,-7.06314,0.975069,-0.0688143,0.0257094,-0.0742281
497,11.8311,3.0292,-3.62099,8.01264,-0.0858845,-0.0117824,-0.0778872
498,51.6176,-3.89407,8.08674,0.674366,0.0393617,-0.0839959,-0.0349479
499,56.6122,-7.47047,-2.33834,-0.163503,-0.091002,0.0495585,-0.0457812
500,60.074,2.02799,1.40813,4.53629,-0.0386817,0.089253,0.0736553
501,12.2582,-7.98489,-0.0214749,-7.97951,0.0899797,0.00157273,-0.0117638
502,21.9152,2.12016,7.56948,-9.18736,0.0636969,0.0983596,-0.0979223
503,22.958,-1.05629,-0.931234,-8.82892,0.0850952,0.0761813,0.0501441
504,88.4654,-4.57587,-6.79817,-5.43271,0.061313,0.0468314,0.0238481
505,76.1479,-4.98019,7.73259,-3.36356,-0.0629163,0.0654955,0.0726051
506,25.0186,-7.4319,-7.6255,-2.7279,-0.0338373,-0.0723517,-0.0303707
507,89.0121,-3.48108,-0.0484264,-2.31593,-0.0862944,0.0989771,-0.00183959
508,41.5126,8.73128,-9.61337,6.05033,0.0844387,-0.0967304,-0.0259616
509,79.0502,-1.34,9.41054,-9.35664,0.0312328,-0.079382,0.0387494
510,70.7105,-8.68579,-5.80741,-7.17993,-0.0790362,-0.0961968,-0.0669629
511,11.3278,-4.58718,3.13887,5.31521,-0.0869668,0.0243469,0.031924
512,63.7461,7.34276,-9.6419,3.67529,-0.0868181,-0.0507946,0.0583584
513,38.0152,-0.21559,2.19,-9.6895,-0.0695748,-0.0688734,0.0427702
514,6.65966,7.29657,-5.50121,-7.92058,-0.0174729,0.0137908,-0.0977677
515,15.6485,7.98929,4.36708,-8.03645,0.0973763,-0.0840196,-0.0717821
516,87.3317,-8.62056,5.82998,8.56283,-0.0125694,0.061271,0.0629946
517,13.0234,9.8543,-7.40887,1.63134,0.0948956,-0.0427165,-0.0189063
518,55.0374,1.75127,-6.99523,5.33717,0.0527993,-0.0076254,0.0171895
519,66.1377,6.08605,-6.17533,-5.32506,-0.0395276,-0.0956386,-0.095468
520,93.5059,1.1794,9.54245,1.32562,0.0108257,0.0448296,-0.0476488
521,45.5283,2.2102,-1.64581,-1.56141,-0.0470908,0.0137669,-0.0263967
522,29.2441,-0.387021,-9.63855,-5.20876,-0.00359831,-0.0542102,0.0261722
523,10.3011,-1.54557,5.29132,7.18388,-0.0671591,0.0155147,-0.0911693
524,59.7006,9.97237,-9.52299,-4.93114,0.0448225,-0.0137851,0.0551096
525,24.8747,9.78409,0.466879,1.43414,0.00778858,0.0830948,-0.0882229
526,59.8178,3.63305,-4.99299,8.61937,0.08373,-0.0662468,-0.029156
527,49.5531,1.99515,6.03723,-4.86643,-0.095987,0.00704138,0.000273283
528,80.992,-6.79008,-6.09516,7.99719,-0.028751,-0.0173941,0.0421349
529,83.1596,-7.8819,3.53724,1.22809,-0.000226456,-0.0275594,0.0983351
530,57.1372,-2.19757,-9.89432,-7.72433,0.0198801,-0.0485326,-0.0512168
531,54.2521,5.83098,1.01915,-2.57382,0.0364012,-0.0745095,-0.034863
532,89.9424,2.9998,7.35956,3.57332,-0.0322428,0.0464452,-0.0999507
533,95.984,4.203,-3.93881,5.36563,0.0604008,0.0465052,-0.0851031
534,4.63496,5.61957,4.76993,4.08343,0.0534221,0.0165589,-0.0268947
535,69.523,0.165726,-5.84454,-7.26269,-0.054604,0.0369063,0.0781892
536,45.6147,-8.77498,3.59364,-1.47851,-0.0383132,0.0550465,-0.00622545
537,23.2989,-3.8312,-6.94425,-2.83748,0.00760259,0.0934681,0.000569561
538,19.7057,-5.74182,-8.18266,-5.18387,-0.0381133,0.0981846,-0.0763347
539,17.4537,9.56885,-0.897899,-8.6292,0.0425595,-0.0582637,0.0174351
540,53.6421,9.09829,-7.94067,-3.01933,0.0577162,-0.00621821,-0.0453042
541,99.2402,8.9071,-8.62852,-6.50503,-0.0455117,-0.0834087,-0.0820779
542,94.5906,-1.73089,8.81507,-1.59037,-0.00389196,-0.0620836,0.0141507
543,7.20585,6.99969,1.85625,6.61479,-0.0683492,0.0398592,-0.0788636
544,96.7456,-2.43966,7.20785,9.47835,0.00377538,-0.0314821,-0.0238678
545,89.3619,-7.89063,-2.06034,-8.06276,0.013268,-0.0754319,0.0780244
546,87.1241,-3.42895,-7.50245,-3.97871,0.0845511,0.0232612,-0.0213856
547,5.06298,-4.26261,-3.90268,-4.88693,0.0449142,0.0359837,-0.000300529
548,81.242,-4.03205,-0.706195,5.9694,0.0417266,0.00550855,0.0349792
549,39.8547,-8.45415,-8.03291,5.30417,-0.0420094,-0.0361137,0.0932622
550,21.1857,7.9835,-4.64123,3.50861,0.00771346,-0.0318563,-0.0360085
551,47.8173,-6.46015,7.76294,-7.33004,0.0574881,-0.0811855,0.0530458
552,4.46293,-2.33218,6.47425,4.51644,0.0265975,0.0347471,-0.0935446
553,87.7145,8.52163,0.64208,0.151649,-0.0194734,-0.0528578,-0.0529159
554,83.7141,7.87627,9.07013,-0.139137,-0.0259007,-0.0568745,0.0737519
555,28.3481,-4.84624,-8.46744,-0.847764,-0.0327621,-0.0786391,0.0291035
556,83.4052,7.26886,3.13091,0.296872,-0.0208163,0.0545479,0.0875782
557,49.3676,3.79171,1.3887,3.85195,0.0966494,0.0767454,0.0887648
558,63.6037,9.27777,-0.4318,-4.23613,0.0856413,0.0910482,-0.0264544
559,12.1395,-6.45186,-8.49172,9.46862,-0.0702488,0.0864602,-0.0368389
560,17.6294,-4.77228,-6.34477,4.25519,-0.0991546,-0.0712512,-0.0693638
561,20.7983,4.45719,-0.154463,-7.24703,0.0698223,0.0236818,0.0345306
562,52.4425,6.83218,-5.36205,4.72923,0.0906391,-0.0531352,-0.0964243
563,58.6497,-6.06433,1.71435,-1.29584,0.0651384,0.0493899,-0.0952334
564,68.2023,5.93432,7.11109,6.66823,-0.0493612,0.0396739,-0.0466668
565,74.3937,-5.10384,-9.71172,-6.34308,-0.0211184,-0.0451796,0.0825302
566,93.1765,3.24677,0.310375,8.0667,0.0857541,0.0132465,-0.00236297
567,83.2949,6.43922,0.858074,8.85649,-0.0818668,0.0650602,-0.0896643
568,47.1103,-7.10321,-9.7818,1.88369,0.0247564,-0.076501,0.0927041
569,67.7134,-9.80734,0.539173,2.79604,0.0108237,0.0541481,-0.00557581
570,62.1062,1.95715,-3.64838,7.15708,0.00781864,0.0882219,0.0426386
571,2.23792,-1.88322,6.29805,-4.25822,0.0790101,0.0281458,-0.0143184
572,66.6047,1.75813,-4.20195,9.38512,-0.0527127,0.0459615,0.0923067
573,26.8537,4.79139,-5.19653,-5.4155,0.0505719,0.0371235,-0.0309644
574,78.304,7.29597,5.00003,-2.44328,0.0332521,-0.00592126,0.0619031
575,28.7775,-0.588577,-7.81574,2.36659,-0.0550588,0.0195036,0.0328732
576,39.5085,-9.8745,9.3834,3.28157,0.00658175,0.0918644,0.0605885
577,98.4573,-7.81356,-7.27818,-3.84361,0.0582413,-0.0706187,0.0401045
578,64.3476,4.49926,-8.62801,-9.6802,0.0865591,0.0794711,-0.00801124
579,9.1844,-4.99727,-5.3796,5.0525,0.0375615,-0.00713531,-0.0393108
580,6.7629,-0.26463,-1.07123,-4.85204,0.0628364,-0.0541967,-0.0494934
581,98.371,3.71507,0.298064,5.9483,-0.0882283,0.0508504,-0.0310817
582,80.3225,-4.74405,-6.27455,8.22126,0.0253855,-0.00810622,-0.01432
583,73.6605,3.36655,-3.14763,-0.138599,0.0795844,0.0938908,-0.038434
584,94.8423,4.60555,-3.62326,1.97735,-0.0362211,-0.00733982,0.0733746
585,99.1714,0.34418,2.45369,7.8647,0.00646582,-0.0973423,-0.0288197
586,96.5741,-5.72327,5.95361,8.27327,0.0331449,-0.0732738,-0.0416669
587,89.0647,-1.69625,-5.56939,9.4324,-0.0170497,0.060098,-0.0987913
588,92.5724,-8.49415,3.95467,-9.99865,-0.00988396,-0.0444348,0.0125874
589,82.2012,7.76814,8.28228,-1.78604,0.028804,-0.0365667,-0.0835096
590,36.6825,-9.72442,2.24432,-3.30856,0.00184518,-0.0473265,0.0486711
591,99.52,-3.36757,-3.18784,4.04899,0.0280409,0.029545,-0.00305674
592,74.7879,-2.5152,7.53473,-5.03518,-0.0260055,-0.0233924,0.0977845
593,88.6521,-4.49696,6.30608,-4.81048,-0.0730931,0.0953529,-0.0368229
594,55.8812,-9.96041,8.87677,-1.90698,-0.00760047,-0.0773731,0.097026
595,36.4807,-5.47286,4.14064,-7.75971,0.0102242,-0.0481249,-0.0770025
596,92.4297,8.03681,-4.35207,-3.00794,0.0323356,-0.00204863,-0.01669
597,8.72049,3.25362,0.361415,0.899402,-0.0608351,-0.0449251,-0.00509404
598,85.6392,-4.19208,-2.64765,6.14873,0.0953003,-0.0791499,-0.0240105
599,36.7686,8.26833,-6.63297,9.74501,-0.0341704,0.0491721,0.0414317
600,73.2763,-2.49766,6.0886,-2.04406,0.00177686,0.0191037,-0.0470416
601,65.2743,0.398157,9.47215,-6.51742,-0.0289671,0.00191741,-0.0450067
602,7.70407,-0.987155,0.0622259,-2.54674,0.0606241,0.0867707,0.095117
603,21.1048,7.49526,7.59355,1.10206,0.0737199,0.00745371,-0.028678
604,20.6881,-4.88081,8.924,3.65668,-0.00138564,-0.00718421,0.0617896
605,34.5683,4.96755,-3.23487,3.87794,0.0405607,0.0236641,-0.0830279
606,1.6947,-3.04187,-9.73814,-4.25213,0.0119721,-0.0334081,0.0865962
607,70.831,-8.16009,-3.11616,-6.09013,-0.00913359,-0.033433,-0.0783522
608,18.3448,9.96125,-5.43297,0.0510208,-0.003292,-0.0963375,6.42435e-05
609,82.6149,1.21826,-9.84784,-1.96832,-0.0713055,0.0501375,-0.0192786
610,65.2053,6.54069,-9.7098,-2.91564,0.02576,-0.0306338,-0.042622
611,86.6773,7.51674,6.5168,-8.70546,0.0391525,0.0524948,-0.0517863
612,39.7464,4.56335,-4.55469,2.7938,0.0242572,-0.0212515,-0.0297576
613,18.6951,0.880694,-1.50747,5.0446,0.0802235,-0.0589656,-0.0428412
614,86.3129,8.87399,5.6756,-4.46995,0.0239704,-0.0154338,0.0650569
615,75.7769,9.94589,5.36123,-7.67484,0.0670688,-0.0570235,-0.076861
616,23.7733,6.97651,-1.83215,-4.51972,0.0472846,0.0364865,-0.050757
617,63.3943,-9.33621,-1.34997,-0.0120327,0.0120957,0.0580194,-0.0307494
618,18.0452,1.09665,2.6478,-3.68318,0.0820436,-0.095696,-0.0680038
619,55.6491,-9.41057,-0.116378,0.934155,0.0850302,0.0818721,0.0739009
620,66.3881,-3.24817,-7.81118,-9.12873,0.0546208,-0.0890023,0.0897346
621,73.9172,7.40488,9.56438,8.47292,-0.0643117,-0.0914694,0.0953918
622,6.9859,-9.79928,-1.66769,7.19296,0.0198558,-0.0312341,-0.067184
623,62.9697,9.48523,8.48545,-7.13258,-0.044045,-0.062817,-0.0192731
624,26.72,6.31345,4.91494,-3.13338,-0.058384,-0.0825695,0.0953144
625,48.9909,-9.60974,4.53607,-2.03968,-0.0751861,0.0509016,0.0946089
626,69.3042,3.9484,-8.55577,1.46352,-0.00520593,0.0120393,-0.0317532
627,40.9473,-2.09054,-3.66484,-3.30916,-0.0735452,0.0656893,-0.0188922
628,93.8316,4.13535,-8.62147,2.73106,0.0321673,-0.0286371,-0.0938442
629,93.7196,-1.65241,1.00033,-7.1559,-0.0629871,-0.0805723,0.0876565
630,2.25523,-1.50862,5.6307,2.04243,-0.0618425,-0.0143571,-0.0981145
631,30.4781,-6.76888,-0.482115,-9.04497,0.0667629,0.0177379,-0.0619086
632,56.9931,9.42783,-2.75995,-6.08148,0.0795501,-0.0488167,-0.0951245
633,1.30337,-1.30623,1.38291,-4.29603,-0.0687057,-0.0938463,-0.0180062
634,17.3174,-5.08058,7.60265,-4.95898,0.0843915,-0.0243094,0.00880705
635,53.3799,5.03156,-6.49827,-5.55708,0.0164129,0.0439179,-0.0103917
636,82.8622,1.61427,-0.835671,8.0687,0.0279574,-0.0614619,0.00599426
637,10.3491,1.95578,7.90632,-8.07433,0.0626548,0.0423314,0.0909399
638,45.9009,-9.18233,6.85545,-1.07295,0.0180798,0.0276252,-0.0315277
639,58.7085,8.4468,-8.28691,8.04481,-0.0317355,0.0464151,-0.00323575
640,42.7699,9.92523,-5.57932,7.7654,0.0502771,-0.00860796,0.0144471
641,76.3523,-6.04385,-5.41959,7.76775,-0.0367562,0.0325949,0.0112019
642,34.2476,-7.97894,0.693622,5.6661,0.0394435,0.0757002,-0.0566795
643,98.0963,-4.01755,7.8558,5.95793,0.00682741,0.0205957,-0.0921978
644,83.3765,0.836538,-5.91421,5.54222,-0.0396096,-0.0852279,-0.0779462
645,14.5925,-8.91765,-0.461871,-1.29734,0.00681785,0.0399313,0.091737
646,96.0489,1.08218,4.9656,4.41643,-0.0756192,-0.0414253,0.00944629
647,38.9751,8.16681,-4.08618,-9.05284,-0.0535868,0.0115425,0.00181672
648,24.5459,2.50207,9.67843,-1.10668,0.00150213,0.0152161,0.0254547
649,17.4615,-4.01512,-6.20651,-6.24487,0.00903258,-0.09418,0.00758729
650,99.5125,-9.09582,-8.62774,3.51824,-0.0331161,0.0567277,0.087825
651,63.6132,-5.88496,-6.12958,-6.36734,0.0275363,0.0279349,0.0817317
