Body 441: m=1.756000e+09  x=3.710342 y=22.177944 z=-12.885263  vx=0.162196 vy=-0.627841 vz=0.227577
Body 442: m=1.817000e+09  x=762.863676 y=-951.602950 z=-1114.247966  vx=15.343442 vy=-19.147787 vz=-22.416815
Body 443: m=1.663000e+09  x=141.569333 y=-59.517969 z=-504.067034  vx=2.821288 vy=-1.196444 vz=-10.058487
Body 444: m=1.971000e+09  x=266.666832 y=-223.838609 z=-310.697786  vx=5.311248 vy=-4.449640 vz=-6.185616
Body 445: m=1.816000e+09  x=310.453777 y=-64.962819 z=108.338790  vx=6.118633 vy=-1.277652 vz=2.134957
Body 446: m=1.278000e+09  x=133.132778 y=47.621998 z=-0.993688  vx=5.682484 vy=1.926461 vz=0.203078
Body 447: m=1.342000e+09  x=-3.302955 y=8.869801 z=-11.238252  vx=-1.189178 vy=2.230263 vz=-1.647068
Body 448: m=1.152000e+09  x=4.354317 y=3.186807 z=-10.300390  vx=0.017205 vy=-0.054154 vz=1.106037
Body 449: m=1.893000e+09  x=382.448952 y=2645.960773 z=-130.161424  vx=7.666499 vy=53.001170 vz=-2.592876
Body 450: m=1.602000e+09  x=-509.638411 y=216.601289 z=-110.488860  vx=-10.141451 vy=4.336398 vz=-2.204086
Body 451: m=1.118000e+09  x=262.151516 y=-235.560823 z=362.534261  vx=5.233256 vy=-4.700998 vz=7.232537
Body 452: m=1.048000e+09  x=332.388365 y=193.638877 z=31.103892  vx=6.746831 vy=3.912045 vz=0.635290
Body 453: m=1.432000e+09  x=0.367066 y=8.962285 z=-14.091653  vx=-0.649648 vy=1.912329 vz=-2.851454
Body 454: m=1.447000e+09  x=0.394198 y=11.124751 z=-6.441461  vx=1.336775 vy=1.194918 vz=0.030303
Body 455: m=1.781000e+09  x=-501.452287 y=-188.493951 z=307.255725  vx=-9.980812 vy=-3.743545 vz=6.094980
Body 456: m=1.057000e+09  x=241.579506 y=413.777291 z=-87.360382  vx=4.793423 vy=8.221463 vz=-1.747291
Body 457: m=1.089000e+09  x=1.386414 y=6.052662 z=-6.533894  vx=-0.024508 vy=1.223229 vz=1.101501
Body 458: m=1.113000e+09  x=-3.811086 y=10.459419 z=-11.711986  vx=-1.081125 vy=0.089934 vz=-0.951927
Body 459: m=1.159000e+09  x=249.910163 y=-470.671671 z=-273.830400  vx=4.985002 vy=-9.390150 vz=-5.470527
Body 460: m=1.228000e+09  x=-289.200629 y=-206.700968 z=409.103810  vx=-5.769028 vy=-4.138669 vz=8.153206
Body 461: m=1.506000e+09  x=1126.746501 y=-491.023021 z=-894.124797  vx=22.599624 vy=-9.850730 vz=-17.935914
Body 462: m=1.797000e+09  x=-381.668133 y=-433.047430 z=-33.476553  vx=-17.115756 vy=-19.566845 vz=-1.275516
Body 463: m=1.715000e+09  x=21.356957 y=-53.463537 z=149.256403  vx=1.590768 vy=-4.444634 vz=11.992475
Body 464: m=1.659000e+09  x=-82.327377 y=13.101644 z=-130.476984  vx=-1.905518 vy=0.239041 vz=-2.964815
Body 465: m=1.939000e+09  x=-290.953896 y=-345.436501 z=359.037130  vx=-5.776656 vy=-6.907485 vz=7.108294
Body 466: m=1.421000e+09  x=385.609930 y=-40.575294 z=-220.735264  vx=7.669962 vy=-0.800952 vz=-4.390645
Body 467: m=1.063000e+09  x=-0.929516 y=7.457740 z=-7.070352  vx=-0.543132 vy=1.574753 vz=-0.506830
Body 468: m=1.523000e+09  x=-4.145679 y=4.383284 z=-11.908640  vx=-0.116363 vy=0.011019 vz=-0.643611
Body 469: m=1.952000e+09  x=-4095.796972 y=8581.056310 z=-131.870649  vx=-81.980928 vy=171.758470 vz=-2.622315
Body 470: m=1.934000e+09  x=794.215303 y=141.389250 z=-746.918487  vx=15.875342 vy=2.820796 vz=-14.915626
Body 471: m=1.812000e+09  x=0.927320 y=11.779986 z=-2.321613  vx=0.603883 vy=-0.167225 vz=0.303504
Body 472: m=1.309000e+09  x=-0.760086 y=6.890903 z=-11.276524  vx=-1.236040 vy=-0.620404 vz=1.849035
Body 473: m=1.640000e+09  x=1998.430883 y=-2775.823850 z=4178.921268  vx=39.992744 vy=-55.554947 vz=83.652440
Body 474: m=1.522000e+09  x=262.803135 y=-313.643423 z=119.481454  vx=5.212222 vy=-6.234914 vz=2.373230
Body 475: m=1.008000e+09  x=2.036730 y=7.894624 z=-8.226754  vx=-0.425378 vy=-2.648461 vz=0.530715
Body 476: m=1.696000e+09  x=3488.104663 y=-3289.644135 z=5114.074866  vx=75.073754 vy=-70.816088 vz=110.082839
Body 477: m=1.910000e+09  x=-409.225635 y=-252.446654 z=-362.317464  vx=-8.186879 vy=-5.045413 vz=-7.241878
Body 478: m=1.495000e+09  x=-31.082642 y=52.772349 z=-43.165018  vx=-0.516078 vy=1.006961 vz=-0.625410
Body 479: m=1.033000e+09  x=193.401565 y=396.399267 z=63.930202  vx=5.321374 vy=10.808248 vz=1.921680
Body 480: m=1.468000e+09  x=-144.711880 y=-587.365510 z=-202.790623  vx=-2.882551 vy=-11.730781 vz=-4.045202
Body 481: m=1.830000e+09  x=-411.969530 y=-243.844135 z=125.420145  vx=-8.278800 vy=-4.911338 vz=2.505895
Body 482: m=1.646000e+09  x=6.830866 y=6.254206 z=-9.191105  vx=2.044838 vy=-0.266237 vz=-0.204355
Body 483: m=1.297000e+09  x=0.308541 y=6.843387 z=-4.173088  vx=-0.357660 vy=0.430109 vz=-1.422571
Body 484: m=1.757000e+09  x=-456.235575 y=-89.747549 z=450.152994  vx=-9.118588 vy=-1.788349 vz=8.991415
Body 485: m=1.457000e+09  x=-160.525025 y=-265.270875 z=-91.999844  vx=-3.161297 vy=-5.202866 vz=-1.819647
Body 486: m=1.287000e+09  x=-193.054753 y=-492.217996 z=642.774338  vx=-3.848206 vy=-9.827743 vz=12.854945
Body 487: m=1.683000e+09  x=-3.315637 y=-44.240604 z=17.311772  vx=-0.120848 vy=-0.741264 vz=0.216782
Body 488: m=1.208000e+09  x=-267.071162 y=-256.624318 z=351.321533  vx=-5.308287 vy=-5.141494 vz=7.006867
Body 489: m=1.020000e+09  x=-0.307503 y=6.305671 z=-5.837773  vx=0.379396 vy=-2.190530 vz=-0.110925
Body 490: m=1.296000e+09  x=4.809316 y=7.645558 z=-17.324447  vx=-0.442666 vy=0.124377 vz=-1.003100
Body 491: m=1.961000e+09  x=-3012.288019 y=2872.059852 z=-4338.971471  vx=-64.839300 vy=61.807078 vz=-93.382434
Body 492: m=1.362000e+09  x=-404.566575 y=263.177165 z=11.230200  vx=-8.044437 vy=5.246641 vz=0.213951
Body 493: m=1.491000e+09  x=-0.929004 y=6.919138 z=-9.053616  vx=0.701135 vy=-1.953164 vz=-1.336235
Body 494: m=1.369000e+09  x=23.757780 y=35.310999 z=-44.885725  vx=0.558701 vy=0.652858 vz=-0.866820
Body 495: m=1.240000e+09  x=-3.552281 y=5.399216 z=-9.905294  vx=-1.630066 vy=0.542282 vz=-2.222832
Body 496: m=1.539000e+09  x=-0.739869 y=6.550682 z=-5.804854  vx=0.286348 vy=0.776221 vz=1.532306
Body 497: m=1.946000e+09  x=-608.887075 y=3060.277684 z=-3265.224784  vx=-12.213336 vy=61.313388 vz=-65.400144
Body 498: m=1.725000e+09  x=-2.586432 y=11.665000 z=-15.332196  vx=0.020713 vy=-1.339866 vz=1.121583
Body 499: m=1.810000e+09  x=-77.144618 y=-439.815983 z=-283.761196  vx=-1.540642 vy=-8.770714 vz=-5.651215
Body 500: m=1.169000e+09  x=-0.360367 y=6.969393 z=-3.463794  vx=0.366443 vy=1.442520 vz=0.767427
Body 501: m=1.504000e+09  x=10.660202 y=201.522991 z=74.554447  vx=0.183153 vy=3.857273 vz=1.402175
Body 502: m=1.318000e+09  x=209.670062 y=83.497875 z=30.160461  vx=4.030103 vy=1.619004 vz=0.582102
Body 503: m=1.767000e+09  x=-5.560837 y=8.853314 z=-5.933078  vx=-0.158896 vy=-0.394302 vz=-0.075554
Body 504: m=1.998000e+09  x=39.551994 y=-132.418855 z=64.251214  vx=0.744316 vy=-2.434947 vz=1.124262
Body 505: m=1.536000e+09  x=-0.602283 y=8.129728 z=-7.854968  vx=3.582109 vy=-0.285033 vz=1.248216
Body 506: m=1.749000e+09  x=28.336007 y=24.578868 z=2.421978  vx=-0.252993 vy=-0.015147 vz=-0.218772
Body 507: m=1.612000e+09  x=49.783050 y=9.315138 z=12.145183  vx=0.394150 vy=0.127871 vz=-0.061650
Body 508: m=1.607000e+09  x=1366.262800 y=-344.561473 z=-745.334087  vx=27.343174 vy=-6.890846 vz=-14.909594
Body 509: m=1.307000e+09  x=4.957105 y=5.095071 z=-9.149992  vx=-0.953468 vy=0.419634 vz=0.804051
Body 510: m=1.180000e+09  x=3879.144815 y=-3834.969554 z=-552.901202  vx=77.855380 vy=-76.966879 vz=-11.096549
Body 511: m=1.797000e+09  x=91.864037 y=96.215743 z=-58.092034  vx=1.717621 vy=1.794471 vz=-1.081886
Body 512: m=1.145000e+09  x=-1.667948 y=7.818422 z=-6.855298  vx=-2.254715 vy=2.274750 vz=0.033013
Body 513: m=1.029000e+09  x=1.176659 y=4.283531 z=-5.942641  vx=-0.144022 vy=-0.326243 vz=1.963880
Body 514: m=1.765000e+09  x=3.214827 y=7.289359 z=-3.679335  vx=-0.743427 vy=0.208804 vz=0.788828
Body 515: m=1.005000e+09  x=-318.385836 y=-390.046009 z=337.016333  vx=-6.340058 vy=-7.779198 vz=6.743977
Body 516: m=1.558000e+09  x=-4.867079 y=6.491919 z=-11.068497  vx=1.045067 vy=-0.346098 vz=0.425354
Body 517: m=1.240000e+09  x=-796.213252 y=72.879130 z=-310.837932  vx=-15.944901 vy=1.463453 vz=-6.222636
Body 518: m=1.024000e+09  x=-2.252011 y=8.391578 z=-11.951411  vx=-0.880564 vy=-0.374146 vz=-0.542682
Body 519: m=1.976000e+09  x=-71.130810 y=-7.981937 z=20.811136  vx=-0.880543 vy=-0.139384 vz=0.273767
Body 520: m=1.265000e+09  x=74.572916 y=-96.129007 z=108.600515  vx=1.368309 vy=-1.692264 vz=2.059998
Body 521: m=1.394000e+09  x=-2.133118 y=3.923316 z=-12.627780  vx=0.481542 vy=1.658554 vz=-0.359778
Body 522: m=1.400000e+09  x=0.167185 y=3.392694 z=-8.829858  vx=-0.613128 vy=-2.136654 vz=0.685999
Body 523: m=1.893000e+09  x=-94.391354 y=-39.618103 z=-108.740280  vx=-1.693938 vy=-0.657618 vz=-1.984317
Body 524: m=1.702000e+09  x=-49.782802 y=-392.872260 z=193.841431  vx=-1.049455 vy=-8.172793 vz=4.025939
Body 525: m=1.505000e+09  x=3400.836262 y=-476.006445 z=-266.412869  vx=68.131109 vy=-9.526112 vz=-5.320400
Body 526: m=1.242000e+09  x=-494.688555 y=-340.803032 z=391.776501  vx=-9.891822 vy=-6.822289 vz=7.836675
Body 527: m=1.524000e+09  x=4.699867 y=10.385942 z=-6.115347  vx=0.833453 vy=0.275097 vz=0.912511
Body 528: m=1.083000e+09  x=1.132385 y=2.079206 z=-8.637646  vx=1.069714 vy=-0.210529 vz=-0.216961
Body 529: m=1.002000e+09  x=-4.714068 y=5.159583 z=-8.405163  vx=-0.171837 vy=-0.899997 vz=-1.833062
Body 530: m=1.684000e+09  x=-0.287309 y=5.500192 z=-10.872638  vx=-0.578166 vy=-0.176762 vz=-1.482388
Body 531: m=1.276000e+09  x=-216.953543 y=-91.617859 z=47.220406  vx=-4.388425 vy=-1.858836 vz=0.925455
Body 532: m=1.623000e+09  x=7.442909 y=-94.209042 z=37.289699  vx=0.145469 vy=-1.527197 vz=0.574995
Body 533: m=1.264000e+09  x=698.415510 y=146.186940 z=264.991671  vx=13.978465 vy=2.923754 vz=5.300680
Body 534: m=1.129000e+09  x=207.168206 y=202.381882 z=62.880669  vx=4.066967 vy=3.971663 vz=1.231091
Body 535: m=1.088000e+09  x=285.030917 y=276.186226 z=246.785196  vx=5.676612 vy=5.513507 vz=4.913689
Body 536: m=1.670000e+09  x=390.556871 y=-362.559878 z=-874.507863  vx=10.071831 vy=-8.325100 vz=-21.555254
Body 537: m=1.503000e+09  x=3.234174 y=3.681244 z=-16.508847  vx=-0.831144 vy=0.260105 vz=-0.121780
Body 538: m=1.221000e+09  x=12.154849 y=192.903936 z=-175.856520  vx=0.288513 vy=3.740749 vz=-3.420514
Body 539: m=1.117000e+09  x=-13.584140 y=56.926807 z=-55.691941  vx=-1.404169 vy=5.344030 vz=-5.299527
Body 540: m=1.249000e+09  x=-1.647948 y=5.584316 z=-8.399969  vx=-0.675093 vy=-1.781165 vz=-0.511737
Body 541: m=1.090000e+09  x=1.990728 y=5.689812 z=-8.105633  vx=-1.478059 vy=-0.204093 vz=-0.196232
Body 542: m=1.352000e+09  x=27.258369 y=158.073417 z=26.600370  vx=0.493983 vy=2.905108 vz=0.453815
Body 543: m=1.270000e+09  x=503.755776 y=-9.721444 z=955.747251  vx=10.095719 vy=-0.198851 vz=19.155039
Body 544: m=1.308000e+09  x=-1.996517 y=10.326280 z=-8.424775  vx=-0.686307 vy=3.650182 vz=-0.964280
Body 545: m=1.014000e+09  x=392.710342 y=-483.976828 z=-445.118240  vx=7.977646 vy=-9.661575 vz=-9.174160
Body 546: m=1.685000e+09  x=57.911722 y=-4.394579 z=-94.152271  vx=0.943174 vy=-0.035352 vz=-1.525023
Body 547: m=1.372000e+09  x=585.015333 y=-118.648182 z=226.529809  vx=11.691069 vy=-2.375609 vz=4.524692
Body 548: m=1.368000e+09  x=-133.918413 y=-353.924541 z=304.527559  vx=-2.791133 vy=-8.751313 vz=8.052890
Body 549: m=1.108000e+09  x=-208.868138 y=-428.678397 z=113.691064  vx=-4.169294 vy=-8.580427 vz=2.272358
Body 550: m=1.360000e+09  x=32.117278 y=-434.860792 z=-82.006704  vx=1.091954 vy=-14.193096 vz=-2.525135
Body 551: m=1.273000e+09  x=3.272841 y=5.758823 z=-8.150883  vx=1.427047 vy=1.835133 vz=-0.575284
Body 552: m=1.594000e+09  x=-1330.060844 y=432.440576 z=926.891027  vx=-26.615454 vy=8.658851 vz=18.555225
Body 553: m=1.043000e+09  x=-1983.079949 y=-1583.544278 z=46.381819  vx=-39.793330 vy=-31.775582 vz=0.928361
Body 554: m=1.029000e+09  x=70.344046 y=-135.914543 z=-250.579160  vx=1.405987 vy=-2.659869 vz=-4.917234
Body 555: m=1.549000e+09  x=-20.240622 y=1.162379 z=-49.954830  vx=-3.440414 vy=-0.868931 vz=-8.075847
Body 556: m=1.007000e+09  x=1.140400 y=9.641579 z=-7.414287  vx=0.298721 vy=2.176419 vz=0.907674
Body 557: m=1.775000e+09  x=392.588187 y=-483.818584 z=-444.710720  vx=7.786641 vy=-9.691785 vz=-8.744424
Body 558: m=1.009000e+09  x=2.450862 y=12.865265 z=-5.850912  vx=-0.123124 vy=1.564293 vz=0.240297
Body 559: m=1.810000e+09  x=2.744484 y=9.911524 z=-9.420982  vx=-0.291651 vy=0.329525 vz=0.685933
Body 560: m=1.045000e+09  x=-13.635808 y=10.410171 z=-20.628665  vx=0.863365 vy=-0.688233 vz=0.323777
Body 561: m=1.876000e+09  x=-157.716268 y=-332.407788 z=-0.866272  vx=-3.118301 vy=-6.575237 vz=-0.017828
Body 562: m=1.843000e+09  x=-0.798599 y=12.884592 z=-13.024468  vx=-0.003435 vy=0.788415 vz=1.158995
Body 563: m=1.294000e+09  x=901.450028 y=-657.309673 z=267.352538  vx=18.024005 vy=-13.159693 vz=5.335097
Body 564: m=1.953000e+09  x=-0.472795 y=5.668767 z=-5.490347  vx=1.999294 vy=1.175142 vz=-1.764861
Body 565: m=1.848000e+09  x=-22.163141 y=-78.618503 z=-85.565380  vx=-0.367316 vy=-1.300622 vz=-1.444512
Body 566: m=1.938000e+09  x=1551.670037 y=2886.513472 z=1485.649949  vx=31.735865 vy=59.033772 vz=30.388829
Body 567: m=1.139000e+09  x=1.638308 y=1.829057 z=-7.220290  vx=1.909977 vy=0.033879 vz=0.916899
Body 568: m=1.137000e+09  x=-1.091512 y=7.579319 z=-7.851565  vx=2.324515 vy=-0.890998 vz=0.827300
Body 569: m=1.725000e+09  x=89.521707 y=-116.086806 z=-65.813278  vx=1.645917 vy=-2.101492 vz=-1.246354
Body 570: m=1.309000e+09  x=-46.414962 y=-5.913697 z=20.618719  vx=-0.264919 vy=-0.061851 vz=0.050232
Body 571: m=1.671000e+09  x=473.169610 y=-10.955333 z=53.197505  vx=9.405889 vy=-0.222011 vz=1.070356
Body 572: m=1.475000e+09  x=-88.887807 y=-357.213578 z=634.088964  vx=-1.771416 vy=-7.156250 vz=12.697391
Body 573: m=1.431000e+09  x=5625.757370 y=-11700.848261 z=510.644085  vx=112.605517 vy=-234.203719 vz=10.238223
Body 574: m=1.314000e+09  x=24.989168 y=-7.897020 z=24.398772  vx=0.081572 vy=0.079515 vz=-0.082440
Body 575: m=1.497000e+09  x=0.538392 y=8.033914 z=-10.114778  vx=2.424170 vy=0.427602 vz=0.088328
Body 576: m=1.489000e+09  x=222.231502 y=73.995058 z=323.938538  vx=4.403303 vy=1.461562 vz=6.419640
Body 577: m=1.519000e+09  x=-1.284178 y=6.961690 z=-7.054127  vx=1.150144 vy=0.847690 vz=0.744172
Body 578: m=1.554000e+09  x=-141.401273 y=-279.062645 z=-29.035762  vx=-3.777086 vy=-7.535702 vz=-0.614059
Body 579: m=1.240000e+09  x=220.262058 y=64.696974 z=755.155741  vx=4.667732 vy=1.360379 vz=15.980780
Body 580: m=1.423000e+09  x=-152.523904 y=32.724691 z=-66.100089  vx=-2.809087 vy=0.637235 vz=-1.227050
Body 581: m=1.886000e+09  x=10.443388 y=24.482279 z=7.458400  vx=0.052018 vy=-0.214692 vz=-0.225128
Body 582: m=1.713000e+09  x=-262.867296 y=-524.143190 z=367.294728  vx=-5.257333 vy=-10.477143 vz=7.347506
Body 583: m=1.721000e+09  x=0.649502 y=7.896056 z=-10.369749  vx=1.650418 vy=1.077746 vz=-0.955884
Body 584: m=1.369000e+09  x=-120.227499 y=60.174613 z=1080.652542  vx=-2.415270 vy=1.206601 vz=21.616548
Body 585: m=1.818000e+09  x=-33.780306 y=19.764059 z=-23.052219  vx=0.224499 vy=0.093884 vz=-0.114528
Body 586: m=1.179000e+09  x=-0.804792 y=6.315154 z=-8.320088  vx=0.253404 vy=0.553247 vz=1.973211
Body 587: m=1.602000e+09  x=205.090212 y=239.607161 z=52.468233  vx=4.022754 vy=4.714700 vz=1.007531
Body 588: m=1.764000e+09  x=-680.463194 y=-170.226727 z=236.154030  vx=-14.295409 vy=-3.581204 vz=4.979176
Body 589: m=1.917000e+09  x=-896.170405 y=-1.121796 z=225.177149  vx=-17.927676 vy=-0.014723 vz=4.524915
Body 590: m=1.258000e+09  x=1.136091 y=8.854924 z=-11.744103  vx=-0.619933 vy=1.489721 vz=-1.624073
Body 591: m=1.260000e+09  x=-63.389622 y=30.744826 z=134.810163  vx=-1.163513 vy=0.559632 vz=2.453800
Body 592: m=1.288000e+09  x=-125.708889 y=79.918374 z=137.636396  vx=-2.904944 vy=1.842081 vz=3.184313
Body 593: m=1.344000e+09  x=7.889500 y=-15.855424 z=-10.656217  vx=0.093449 vy=0.808163 vz=0.152492
Body 594: m=1.851000e+09  x=-262.229862 y=244.600457 z=-39.735057  vx=-5.377300 vy=4.786708 vz=-0.840640
Body 595: m=1.286000e+09  x=-0.167107 y=-7.630496 z=-8.934694  vx=-0.502678 vy=1.697388 vz=-0.522475
Body 596: m=1.070000e+09  x=-615.927942 y=61.372673 z=105.647491  vx=-12.278577 vy=1.252166 vz=2.116524
Body 597: m=1.627000e+09  x=-0.003556 y=-10.335808 z=-10.978666  vx=-0.292557 vy=0.048472 vz=-0.138281
Body 598: m=1.167000e+09  x=-42.830901 y=-2.112987 z=21.629389  vx=-0.688370 vy=0.109415 vz=0.250287
Body 599: m=1.607000e+09  x=-47.081724 y=50.748239 z=-17.721437  vx=-0.456601 vy=0.574508 vz=-0.375448
Body 600: m=1.837000e+09  x=1.487738 y=3.626510 z=-10.054400  vx=-1.101173 vy=1.309801 vz=1.048815
Body 601: m=1.628000e+09  x=142.669234 y=568.816623 z=923.516088  vx=2.861058 vy=11.367068 vz=18.454409
Body 602: m=1.319000e+09  x=-2.380523 y=13.181464 z=3.394827  vx=-0.280605 vy=-0.117798 vz=-1.152425
Body 603: m=1.134000e+09  x=151.827445 y=-233.077949 z=-469.271791  vx=3.024358 vy=-4.654271 vz=-9.359102
Body 604: m=1.937000e+09  x=40.985833 y=157.546685 z=-306.686983  vx=0.808038 vy=3.104864 vz=-6.045381
Body 605: m=1.723000e+09  x=5.206400 y=4.017042 z=-2.347456  vx=-0.416880 vy=0.148509 vz=-0.759747
Body 606: m=1.380000e+09  x=-0.444454 y=5.810181 z=-7.117705  vx=0.175695 vy=0.512203 vz=2.356565
Body 607: m=1.888000e+09  x=-552.082880 y=-100.644963 z=-1002.329917  vx=-11.024312 vy=-1.993342 vz=-20.053909
Body 608: m=1.119000e+09  x=1422.439931 y=728.778595 z=1696.086024  vx=28.485843 vy=14.604810 vz=33.939524
Body 609: m=1.829000e+09  x=3.092684 y=7.359186 z=-8.285872  vx=0.031040 vy=0.445572 vz=-0.590480
Body 610: m=1.316000e+09  x=282.043405 y=-222.781934 z=88.088782  vx=5.577758 vy=-4.412583 vz=1.732043
Body 611: m=1.443000e+09  x=-112.306826 y=-126.189603 z=40.288955  vx=-2.096399 vy=-2.352925 vz=0.718950
Body 612: m=1.286000e+09  x=-47.559781 y=-308.577426 z=151.980730  vx=-0.741836 vy=-6.393693 vz=2.754235
Body 613: m=1.417000e+09  x=-60.578042 y=121.974584 z=133.986651  vx=-1.885700 vy=3.621952 vz=4.121014
Body 614: m=1.581000e+09  x=-1.649355 y=6.841090 z=-8.120266  vx=-1.197752 vy=0.614283 vz=-0.233052
Body 615: m=1.114000e+09  x=44.865974 y=244.120613 z=-574.732507  vx=0.897183 vy=4.863128 vz=-11.455024
Body 616: m=1.015000e+09  x=57.026029 y=89.898436 z=-180.229125  vx=1.072920 vy=1.756070 vz=-3.573490
Body 617: m=1.122000e+09  x=-210.940579 y=-10.148315 z=47.680758  vx=-4.032807 vy=-0.191369 vz=0.911860
Body 618: m=1.590000e+09  x=301.431689 y=143.322134 z=-235.239675  vx=6.447750 vy=3.051111 vz=-5.026491
Body 619: m=1.675000e+09  x=13.473360 y=-33.686632 z=79.878373  vx=0.352781 vy=-1.101950 vz=2.651707
Body 620: m=1.502000e+09  x=-1.078943 y=3.628634 z=-11.618659  vx=1.202273 vy=-1.485631 vz=0.601144
Body 621: m=1.920000e+09  x=-255.860023 y=-338.648761 z=319.137668  vx=-5.135856 vy=-6.764526 vz=6.401428
Body 622: m=1.258000e+09  x=-1.721312 y=3.543170 z=-2.030266  vx=-1.082032 vy=0.146508 vz=-0.803764
Body 623: m=1.281000e+09  x=-1.272309 y=1.960753 z=-11.856457  vx=0.385815 vy=1.090083 vz=-1.061866
Body 624: m=1.028000e+09  x=97.178665 y=-4.135597 z=86.478209  vx=1.703615 vy=-0.115649 vz=1.543395
Body 625: m=1.314000e+09  x=222.405155 y=21.939015 z=-157.285956  vx=4.385479 vy=0.412694 vz=-3.102050
Body 626: m=1.048000e+09  x=-436.998487 y=458.650454 z=-88.917114  vx=-8.728966 vy=9.163125 vz=-1.766357
Body 627: m=1.132000e+09  x=-384.635242 y=381.742605 z=-245.272757  vx=-7.135074 vy=7.532197 vz=-4.765497
Body 628: m=1.469000e+09  x=-186.933154 y=393.977076 z=-42.199481  vx=-3.863899 vy=8.087602 vz=-0.875783
Body 629: m=1.695000e+09  x=-215.907231 y=179.498259 z=-200.647726  vx=-4.246595 vy=3.523973 vz=-3.938888
Body 630: m=1.237000e+09  x=313.578481 y=548.367357 z=-532.503512  vx=6.279688 vy=10.975176 vz=-10.658464
Body 631: m=1.492000e+09  x=17.467858 y=22.761909 z=-33.508901  vx=0.385541 vy=0.541598 vz=-0.736597
Body 632: m=1.984000e+09  x=92.834773 y=-27.641093 z=10.789174  vx=1.445857 vy=-0.503146 vz=0.206883
Body 633: m=1.907000e+09  x=5.105175 y=7.601275 z=-10.436289  vx=0.652728 vy=-0.139653 vz=0.224211
Body 634: m=1.847000e+09  x=-5.500911 y=12.479902 z=-1.799735  vx=-0.074595 vy=-0.304019 vz=-0.867549
Body 635: m=1.548000e+09  x=-3.151624 y=7.251427 z=-9.463110  vx=1.766759 vy=1.352819 vz=1.205407
Body 636: m=1.835000e+09  x=2317.769175 y=-612.469762 z=316.539477  vx=46.427310 vy=-12.279449 vz=6.338522
Body 637: m=1.902000e+09  x=-4.847289 y=14.054459 z=-19.176758  vx=-0.133135 vy=0.554524 vz=-0.379591
Body 638: m=1.682000e+09  x=-140.665518 y=-244.442536 z=-146.995281  vx=-2.864193 vy=-4.957477 vz=-2.959923
Body 639: m=1.209000e+09  x=-141.197009 y=91.147304 z=314.484341  vx=-2.805526 vy=1.805551 vz=6.214984
Body 640: m=1.894000e+09  x=-384.437428 y=381.961870 z=-245.302731  vx=-8.004190 vy=7.689050 vz=-4.970979
Body 641: m=1.088000e+09  x=-0.926071 y=9.561774 z=-7.300512  vx=-1.740373 vy=0.670403 vz=0.322855
Body 642: m=1.244000e+09  x=379.908202 y=53.217596 z=206.854858  vx=7.556254 vy=1.062821 vz=4.108001
Body 643: m=1.910000e+09  x=-19.671678 y=49.927344 z=-151.565411  vx=-1.517890 vy=3.404029 vz=-10.828635
Body 644: m=1.455000e+09  x=673.039809 y=-88.082541 z=-532.185094  vx=13.478422 vy=-1.759238 vz=-10.663238
Body 645: m=1.686000e+09  x=-363.982881 y=-105.090208 z=-134.717255  vx=-7.213522 vy=-2.076125 vz=-2.671310
Body 646: m=1.686000e+09  x=0.402706 y=7.958843 z=-9.892176  vx=-0.605521 vy=0.902672 vz=0.378209
Body 647: m=1.092000e+09  x=-1.939811 y=8.230029 z=-9.843350  vx=0.057614 vy=-0.306867 vz=-0.007208
Body 648: m=1.067000e+09  x=-3.843416 y=9.941782 z=-23.566451  vx=-0.048194 vy=0.265616 vz=-1.794440
Body 649: m=1.741000e+09  x=0.606472 y=3.992938 z=-6.023023  vx=0.478186 vy=0.438352 vz=2.193226
Body 650: m=1.740000e+09  x=-1135.377680 y=-665.653443 z=624.123653  vx=-32.011459 vy=-18.924613 vz=17.684067
Body 651: m=1.588000e+09  x=1.000060 y=6.330414 z=-8.232475  vx=0.912259 vy=-0.349146 vz=-1.161449
Body 652: m=1.921000e+09  x=-29.736455 y=-515.844327 z=-434.024447  vx=-0.599908 vy=-10.322632 vz=-8.679466
Body 653: m=1.195000e+09  x=-19.678292 y=-36.451656 z=34.023152  vx=-1.465795 vy=-2.915957 vz=2.688984
Body 654: m=1.868000e+09  x=-161.233851 y=589.739363 z=296.029921  vx=-4.278369 vy=15.710902 vz=7.968160
Body 655: m=1.221000e+09  x=-0.740696 y=3.745432 z=-6.941274  vx=0.440518 vy=-0.002498 vz=-0.205215
Body 656: m=1.912000e+09  x=2.623925 y=4.651128 z=-5.333578  vx=0.157918 vy=0.912184 vz=-0.554127
Body 657: m=1.393000e+09  x=-1.213098 y=10.518359 z=-8.620974  vx=0.072876 vy=0.058314 vz=1.577468
Body 658: m=1.299000e+09  x=2.186302 y=4.464598 z=-0.893895  vx=0.082803 vy=0.658567 vz=-0.240419
Body 659: m=1.769000e+09  x=3.154880 y=4.801542 z=-12.176679  vx=-0.655720 vy=-0.789517 vz=0.069084
Body 660: m=1.966000e+09  x=-10.348229 y=6.849406 z=-5.320631  vx=0.969775 vy=0.433252 vz=-0.899401
Body 661: m=1.396000e+09  x=606.761423 y=-147.031481 z=-294.672028  vx=11.563976 vy=-3.438708 vz=-5.470352
