id,mass,x,y,z,vx,vy,vz
301,37.8634,-5.64093,8.005,8.85605,-0.0642586,0.0659651,0.0702891
302,84.7611,4.88243,7.28144,4.5308,-0.0972814,0.0955539,-0.0946649
303,75.8616,8.13048,6.4596,5.0229,-0.0197414,-0.00928183,-0.0716247
304,71.7093,-3.43714,-3.01322,7.136,0.0111914,-0.083135,-0.0562629
305,77.9508,5.47263,-9.75911,2.24031,-0.0456592,0.0650662,0.0785294
306,67.7333,-1.84859,7.72726,-0.0289152,-0.0194323,0.012051,-0.0184264
307,19.6417,0.804322,-4.85173,-0.585041,-0.0841347,-0.0503466,0.0437016
308,88.199,-9.13424,7.03965,-0.787719,0.0897843,0.0425743,0.0378368
309,42.1341,-2.49566,0.823092,-0.0803443,0.0102183,-0.0271223,-0.0604565
310,1.18979,1.72068,-3.71081,-0.886819,0.0380764,-0.0668802,-0.0632231
311,59.0683,-9.54437,4.26403,3.96766,-0.0929415,-0.0609127,-0.0477337
312,66.2845,0.791844,-0.785571,-8.38026,0.0374237,-0.0559617,-0.00422095
313,57.1639,6.58708,0.44242,9.26997,0.0255079,0.00350712,0.0573911
314,87.9903,1.67878,2.97212,-2.24041,0.0257522,0.0228551,-0.0982661
315,91.1544,6.34956,-1.32699,1.8286,0.0539505,0.0657562,-0.0799281
316,47.7447,-4.18486,-2.87201,-7.84673,0.0387344,0.0814684,0.00574646
317,95.359,9.74209,-0.424572,9.12874,0.0395668,0.00988171,-0.065816
318,46.7802,5.24326,-5.61283,-0.269127,0.00146728,-0.0901677,0.0424717
319,79.6727,-2.72523,5.63156,-3.19582,0.0369992,-0.0848368,-0.0667631
320,46.6119,-2.06435,-4.21443,-4.31546,-0.094122,0.0227197,0.00739389
321,43.4627,5.53408,0.600738,-7.50045,-0.00595963,0.0262142,-0.0184969
322,51.222,-0.0499017,-5.06839,5.38225,-0.053327,0.0201064,0.00573154
323,93.308,6.20729,0.608901,-7.79388,-0.050216,-0.0585804,-0.0916554
324,88.2303,4.56631,6.16127,2.8652,-0.085184,-0.055161,-0.000801655
325,56.9512,-1.16678,-6.17635,1.56489,-0.0146959,-0.0404079,-0.00853892
